,filename,width,height,class,xmin,ymin,xmax,ymax
647,291_11-framed5571.jpg,1280,720,ball,647,504,695,565
2801,197_1525455022.425297frame02962.jpg,640,360,ball,143,0,287,76
3564,295_66-framed15186.jpg,1280,720,ball,1147,207,1172,237
3891,35_euro_ball_01_h_00261.jpg,800,600,ball,206,394,316,504
512,291_6-framed1552.jpg,1280,720,ball,390,478,470,553
2703,5_jan16_seq__000.046.jpg,800,600,ball,409,227,472,293
1561,260_montreal-game01_ac_000182.jpg,800,600,ball,410,39,427,55
1479,260_montreal-game01_af_000213.jpg,800,600,ball,574,439,614,478
2842,197_1525454910.3149028frame02059.jpg,640,360,ball,498,0,586,31
942,291_10-framed35645.jpg,1280,720,ball,600,159,628,201
4115,36_euro_ball_game_1_n_00062.jpg,800,600,ball,188,60,226,94
1200,6_jun16_seq_pos_000.905.jpg,800,600,ball,109,271,151,316
963,291_10-framed2570.jpg,1280,720,ball,702,175,726,203
1604,260_montreal-game01_ab_000125.jpg,800,600,ball,618,225,636,243
1285,260_montreal-game01_ao_000150.jpg,800,600,ball,73,278,130,331
1073,81_test_nagoya_game_d_00379.jpg,800,600,ball,179,115,216,151
372,294_58-framed1560.jpg,1280,720,ball,506,238,537,268
623,291_2-framed149.jpg,1280,720,ball,612,429,669,484
1745,168_frame0235.jpg,640,360,ball,459,129,478,148
680,292_24-framed18560-1.jpg,1280,598,ball,672,304,736,362
1716,260_montreal-game01_aa_000181.jpg,800,600,ball,483,432,512,460
2148,IMG_20181001_165310742_BURST001.jpg,3264,1836,ball,1935,493,2508,1265
1365,260_montreal-game01_ak_000275.jpg,800,600,ball,442,440,475,472
3058,295_75-framed10149.jpg,1280,720,ball,374,484,415,529
1910,159_wolves_test_b_125.jpg,640,480,ball,259,390,322,457
4385,156_sequences_jasper_kicking_euro_ball_00690.jpg,800,600,ball,358,109,479,234
993,291_10-framed13864.jpg,1280,720,ball,319,89,356,122
3147,293_44-framed2258.jpg,1280,720,ball,356,499,409,544
522,291_5-framed6239.jpg,1280,504,ball,289,305,415,415
3350,293_33-framed3551-1.jpg,1280,634,ball,751,306,789,345
1660,262_montreal-game04_ab_000192.jpg,800,600,ball,66,82,96,112
3941,32_leipzig_robocup16_009.841.jpg,800,600,ball,420,366,509,448
1005,291_10-framed12250.jpg,1280,720,ball,295,83,321,114
3560,295_66-framed1581.jpg,1280,720,ball,802,271,826,296
3197,293_40-framed371.jpg,1280,720,ball,906,419,1092,600
3436,293_32-framed1761.jpg,1280,720,ball,1112,156,1139,180
645,291_11-framed5999.jpg,1280,720,ball,193,427,230,464
3037,295_75-framed16007.jpg,1280,720,ball,624,47,716,220
4447,155_sequences_misc_ball_robot_1_a_00013.jpg,800,600,ball,72,367,145,438
1386,260_montreal-game01_ak_000100.jpg,800,600,ball,280,330,317,365
3836,36_euro_ball_game_1_g_00223.jpg,800,600,ball,501,229,544,270
2359,7_leipzig_robocup16_000.754.jpg,800,600,ball,423,289,464,333
1861,166_frame2678.jpg,640,360,ball,266,148,285,167
252,292_15-framed2605.jpg,1280,720,ball,804,418,889,503
3232,293_38-framed594-1.jpg,960,396,ball,470,213,522,260
2951,196_output_00427.jpg,1920,1080,ball,1087,838,1330,1081
2642,197_1525455267.2922382frame04885.jpg,640,360,ball,329,70,386,170
70,294_52-framed30720-1.jpg,1280,626,ball,850,402,877,436
2759,34_leipzig_robocup16_000.389.jpg,800,600,ball,174,283,260,368
2198,IMG_20181001_165032856_BURST006.jpg,4096,2304,ball,1554,962,1964,1359
294,291_9-framed1719.jpg,1280,720,ball,390,525,460,575
2502,197_1525455756.3758736frame08830.jpg,640,360,ball,199,80,219,97
83,294_52-framed21066-1.jpg,1280,626,ball,634,389,668,417
336,294_59-framed4256.jpg,1280,720,ball,605,561,710,645
2994,105_26_01_2018__20_15_11_0719_upper.jpg,640,480,ball,376,143,431,199
4171,15_leipzig_robocup16_003.444.jpg,800,600,ball,484,296,521,334
3978,258_cframe0381.jpg,640,360,ball,29,121,102,187
3738,36_euro_ball_game_1_l_00069.jpg,800,600,ball,279,158,361,244
921,291_10-framed40486.jpg,1280,720,ball,287,81,319,120
133,294_50-framed2266.jpg,1280,720,ball,614,360,685,429
3839,36_euro_ball_game_1_g_00181.jpg,800,600,ball,456,278,494,321
4157,15_leipzig_robocup16_003.628.jpg,800,600,ball,282,229,321,268
1231,6_jun16_seq_pos_000.192.jpg,800,600,ball,179,331,232,379
998,291_10-framed1360.jpg,1280,720,ball,561,201,602,248
4336,157_sequences_jasper_euro_ball_1_c_00108.jpg,800,600,ball,323,266,368,312
3165,293_42-framed963.jpg,1280,720,ball,720,549,885,675
3006,295_75-framed6292.jpg,1280,720,ball,1019,305,1062,343
3173,293_42-framed3812.jpg,1280,720,ball,560,353,622,410
260,292_15-framed1691.jpg,1280,720,ball,576,365,667,458
1563,260_montreal-game01_ac_000182.jpg,800,600,ball,38,141,65,167
432,294_55-framed3721-1.jpg,960,720,ball,543,386,576,416
2378,7_leipzig_robocup16_000.351.jpg,800,600,ball,88,271,171,351
3683,36_euro_ball_game_1_m_00528.jpg,800,600,ball,441,291,500,354
3062,295_74-framed7180-1.jpg,1280,662,ball,719,500,780,569
3253,293_36-framed7131.jpg,1280,720,ball,521,401,571,439
3266,293_35-framed9060-1.jpg,1280,598,ball,588,380,697,492
3430,293_32-framed19494.jpg,1280,720,ball,541,213,565,233
2710,5_img_fr_nov15_000.727.jpg,800,600,ball,289,242,370,316
115,294_51-framed25093-1.jpg,1280,598,ball,673,368,736,433
3800,36_euro_ball_game_1_h_00394.jpg,800,600,ball,174,454,217,496
1591,260_montreal-game01_ab_000176.jpg,800,600,ball,166,187,201,224
329,291_8-framed119-1.jpg,1280,648,ball,636,525,716,626
3486,295_69-framed206.jpg,1280,720,ball,604,496,644,539
524,291_5-framed5814.jpg,1280,504,ball,209,191,297,272
1390,260_montreal-game01_ak_000090.jpg,800,600,ball,306,386,341,419
789,292_18-framed8112.jpg,1280,720,ball,1130,387,1197,446
1844,166_frame2999.jpg,640,360,ball,260,151,281,170
3670,36_euro_ball_game_1_m_00627.jpg,800,600,ball,482,198,549,263
1948,134_16_02_2018__11_34_10_0059_upper.jpg,640,480,ball,149,181,169,199
4354,157_sequences_jasper_euro_ball_1_a_00054.jpg,800,600,ball,219,197,269,241
4162,15_leipzig_robocup16_003.587.jpg,800,600,ball,328,221,377,270
2363,7_leipzig_robocup16_000.661.jpg,800,600,ball,360,343,455,443
2959,196_output_00309.jpg,1920,1080,ball,722,61,940,269
269,291_9-framed8428.jpg,1280,720,ball,441,394,482,435
2914,196_output_00935.jpg,1920,1080,ball,1042,278,1209,428
1170,81_test_nagoya_game_a_00231.jpg,800,600,ball,121,48,160,86
1343,260_montreal-game01_al_000111.jpg,800,600,ball,608,206,621,219
4503,13_leipzig_robocup16_001.621.jpg,800,600,ball,370,509,421,566
2349,7_leipzig_robocup16_000.860.jpg,800,600,ball,182,343,223,379
172,294_48-framed1047.jpg,1280,720,ball,535,403,590,464
3491,295_69-framed1351.jpg,1280,720,ball,614,521,668,571
735,292_22-framed1851.jpg,1280,720,ball,802,410,854,461
1335,260_montreal-game01_al_000134.jpg,800,600,ball,578,72,591,83
2217,IMG_20181001_165017062_BURST002.jpg,4096,2304,ball,2146,0,2784,478
276,291_9-framed6430.jpg,1280,720,ball,490,405,539,447
140,294_49-framed6172.jpg,1280,720,ball,834,415,882,480
2482,197_1525455785.2448955frame09060.jpg,640,360,ball,237,134,253,145
55,294_60-framed18050-1.jpg,1280,612,ball,680,218,710,237
4269,36_euro_ball_game_1_b_00469.jpg,800,600,ball,244,259,295,312
4026,258_bframe0026.jpg,640,360,ball,259,209,358,311
2608,197_1525455347.8740399frame05573.jpg,640,360,ball,20,244,121,334
4271,36_euro_ball_game_1_b_00386.jpg,800,600,ball,256,379,305,427
1323,260_montreal-game01_am_000136.jpg,800,600,ball,207,426,251,467
4463,153_sequences_euro_ball_robot_1_a_00031.jpg,800,600,ball,184,215,221,250
163,294_48-framed2396.jpg,1280,720,ball,754,413,809,474
2505,197_1525455753.9874227frame08811.jpg,640,360,ball,187,83,207,100
3665,36_euro_ball_game_1_m_00689.jpg,800,600,ball,56,200,129,269
2498,197_1525455762.1155577frame08877.jpg,640,360,ball,270,304,308,342
643,291_11-framed6428.jpg,1280,720,ball,1017,565,1074,614
2625,197_1525455295.6567094frame05129.jpg,640,360,ball,253,172,406,273
3769,36_euro_ball_game_1_k_00078.jpg,800,600,ball,31,192,76,235
3021,295_75-framed3006.jpg,1280,720,ball,697,431,725,456
4091,36_euro_ball_game_1_n_00411.jpg,800,600,ball,560,158,598,196
744,292_21-framed4876.jpg,1280,720,ball,624,356,689,423
742,292_21-framed5306.jpg,1280,720,ball,774,245,831,314
137,294_50-framed1137.jpg,1280,720,ball,689,407,791,531
1413,260_montreal-game01_aj_000038.jpg,800,600,ball,402,451,436,484
1493,260_montreal-game01_af_000165.jpg,800,600,ball,624,160,643,177
4406,156_sequences_jasper_kicking_euro_ball_00383.jpg,800,600,ball,539,185,574,220
3216,293_40-framed1541-3.jpg,640,360,ball,311,194,344,227
2035,IMG_20181003_152400696_BURST016.jpg,3264,1836,ball,1002,632,2010,1597
36,294_61-framed1298-1.jpg,1280,612,ball,498,477,615,584
1522,260_montreal-game01_af_000043.jpg,800,600,ball,68,301,109,340
3290,293_34-framed8741.jpg,1920,1080,ball,1002,342,1076,424
1475,260_montreal-game01_af_000234.jpg,800,600,ball,476,213,494,229
1258,33_leipzig_robocup16_011.661.jpg,800,600,ball,566,136,608,176
1714,260_montreal-game01_aa_000181.jpg,800,600,ball,344,295,360,311
4361,156_sequences_jasper_kicking_euro_ball_01040.jpg,800,600,ball,77,448,136,506
2499,197_1525455761.3153446frame08870.jpg,640,360,ball,354,190,385,220
1562,260_montreal-game01_ac_000182.jpg,800,600,ball,385,35,401,54
2866,197_1525454883.4047024frame01834.jpg,640,360,ball,439,147,471,179
2205,IMG_20181001_165017062_BURST014.jpg,4096,2304,ball,1789,982,2320,1493
344,294_59-framed1990.jpg,1280,720,ball,339,532,458,651
1733,260_montreal-game01_aa_000098.jpg,800,600,ball,99,64,120,82
3293,293_34-framed6307.jpg,1920,1080,ball,1224,421,1321,515
170,294_48-framed1272.jpg,1280,720,ball,789,486,882,586
2567,197_1525455532.8068879frame07051.jpg,640,360,ball,346,136,404,180
3084,295_72-framed402.jpg,1280,720,ball,545,567,646,672
3009,295_75-framed5863.jpg,1280,720,ball,1064,352,1106,390
3649,36_euro_ball_game_1_n_00037.jpg,800,600,ball,144,145,182,179
4257,36_euro_ball_game_1_d_00035.jpg,800,600,ball,569,227,603,256
2607,197_1525455347.9876859frame05574.jpg,640,360,ball,38,250,141,340
3997,258_cframe0170.jpg,640,360,ball,401,237,627,359
842,292_17-framed24308.jpg,1280,720,ball,537,256,578,301
2897,196_output_01119.jpg,1920,1080,ball,497,382,743,613
752,292_20-framed5036.jpg,1280,720,ball,463,425,521,496
1601,260_montreal-game01_ab_000134.jpg,800,600,ball,582,207,600,223
1504,260_montreal-game01_af_000128.jpg,800,600,ball,576,48,595,66
243,292_15-framed3519.jpg,1280,720,ball,499,428,580,505
1510,260_montreal-game01_af_000121.jpg,800,600,ball,538,6,557,26
4014,258_bframe0296.jpg,640,360,ball,317,250,427,358
2506,197_1525455753.8561337frame08810.jpg,640,360,ball,187,83,207,100
2946,196_output_00505.jpg,1920,1080,ball,737,271,1001,538
614,291_3-framed11526.jpg,1280,720,ball,901,555,1004,661
3320,293_34-framed13038.jpg,1920,1080,ball,714,658,843,797
2733,45_Robot-23-11-2017 12:00:10.31.jpg,1920,1080,ball,483,550,674,728
1079,81_test_nagoya_game_d_00266.jpg,800,600,ball,429,237,464,270
3127,293_45-framed3003-1.jpg,1280,612,ball,776,388,816,433
3072,295_74-framed2444-1.jpg,1280,662,ball,364,386,417,445
15,294_64-framed1700-1.jpg,1280,612,ball,703,362,754,421
2473,197_1525455805.2617829frame09225.jpg,640,360,ball,287,156,328,174
4309,157_sequences_jasper_euro_ball_1_g_00001.jpg,800,600,ball,669,235,741,305
1411,260_montreal-game01_aj_000049.jpg,800,600,ball,362,451,394,484
1756,168_frame0164.jpg,640,360,ball,473,157,491,175
4204,15_leipzig_robocup16_002.933.jpg,800,600,ball,537,60,583,108
1430,260_montreal-game01_ai_000137.jpg,800,600,ball,48,301,78,330
2928,196_output_00757.jpg,1920,1080,ball,950,377,1164,579
3001,295_75-framed7578.jpg,1280,720,ball,1021,386,1062,424
1172,81_test_nagoya_game_a_00181.jpg,800,600,ball,69,207,104,241
1031,291_1-framed32737.jpg,1280,720,ball,962,159,1017,207
2361,7_leipzig_robocup16_000.717.jpg,800,600,ball,353,217,419,281
4314,157_sequences_jasper_euro_ball_1_e_00076.jpg,800,600,ball,67,75,118,126
2077,IMG_20181003_152302186_HDR.jpg,3264,1836,ball,1067,461,1988,1335
1543,260_montreal-game01_ae_000011.jpg,800,600,ball,182,161,229,204
2869,197_1525454881.8037944frame01820.jpg,640,360,ball,192,210,232,248
3705,36_euro_ball_game_1_m_00333.jpg,800,600,ball,607,217,627,234
1535,260_montreal-game01_ae_000164.jpg,800,600,ball,406,369,449,412
1848,166_frame2975.jpg,640,360,ball,315,148,336,167
2814,197_1525454959.8549562frame02463.jpg,640,360,ball,200,102,300,147
3087,295_72-framed2328.jpg,1280,720,ball,350,500,393,589
2393,5_jan16_seq__001.172.jpg,800,600,ball,247,195,331,276
1071,81_test_nagoya_game_d_00391.jpg,800,600,ball,243,91,278,128
595,291_3-framed1997.jpg,1280,720,ball,702,451,803,545
1932,14_leipzig_robocup16_002.535.jpg,800,600,ball,512,98,583,164
888,291_10-framed52990.jpg,1280,720,ball,714,92,742,122
507,291_6-framed2282.jpg,1280,720,ball,840,413,903,478
481,291_7-framed4589.jpg,1280,720,ball,805,394,850,445
341,294_59-framed3407.jpg,1280,720,ball,563,414,620,473
4241,157_sequences_jasper_euro_ball_1_g_00215.jpg,800,600,ball,276,196,336,253
2155,IMG_20181001_165240877_BURST006.jpg,3264,1836,ball,145,793,2503,1838
4438,155_sequences_misc_ball_robot_1_a_00165.jpg,800,600,ball,359,312,430,382
541,291_4-framed5147-1.jpg,1280,598,ball,950,248,1063,370
3312,293_34-framed15902.jpg,1920,1080,ball,811,786,939,897
3048,295_75-framed1291.jpg,1280,720,ball,685,327,722,372
2562,197_1525455552.7008419frame07206.jpg,640,360,ball,294,248,367,318
1060,96_26_01_2018__13_46_49_0968_upper.jpg,640,480,ball,333,96,363,120
3385,293_32-framed7806.jpg,1280,720,ball,330,233,357,256
3482,295_69-framed2783.jpg,1280,720,ball,537,508,579,553
1895,166_frame2069.jpg,640,360,ball,359,126,376,143
2906,196_output_01067.jpg,1920,1080,ball,829,334,1005,518
4417,156_sequences_jasper_kicking_euro_ball_00182.jpg,800,600,ball,374,167,422,216
817,292_18-framed17638.jpg,1280,720,ball,241,375,285,423
3999,258_cframe0146.jpg,640,360,ball,290,4,460,179
3640,293_30-framed2528.jpg,1280,720,ball,1068,535,1190,630
2410,5_jan16_seq__000.560.jpg,800,600,ball,140,65,198,126
2271,IMG_20181003_152430698.jpg,3264,1836,ball,1420,783,1790,1147
462,294_54-framed404.jpg,1280,720,ball,607,175,1142,672
436,294_55-framed2149-1.jpg,960,720,ball,521,466,548,491
2068,IMG_20181003_152336183_BURST003.jpg,3264,1836,ball,1506,890,2031,1420
3331,293_33-framed9975-1.jpg,1280,634,ball,611,271,632,298
2492,197_1525455773.5319228frame08968.jpg,640,360,ball,243,70,261,86
2720,5_img_fr_nov15_000.426.jpg,800,600,ball,608,249,731,376
1126,81_test_nagoya_game_b_00218.jpg,800,600,ball,43,160,74,190
3238,293_38-framed1987-1.jpg,960,396,ball,439,183,484,221
1210,6_jun16_seq_pos_000.723.jpg,800,600,ball,130,266,172,305
3512,295_67-framed317.jpg,1280,720,ball,363,152,442,229
1470,260_montreal-game01_af_000277.jpg,800,600,ball,278,303,317,340
3937,32_leipzig_robocup16_009.888.jpg,800,600,ball,528,247,591,299
2664,197_1525455205.6084802frame04388.jpg,640,360,ball,459,287,541,360
3401,293_32-framed4985.jpg,1280,720,ball,1068,171,1095,195
61,294_53-framed5298-1.jpg,1280,619,ball,0,484,178,619
2111,IMG_20181001_165426147_BURST006.jpg,1836,3264,ball,0,1348,458,2421
4389,156_sequences_jasper_kicking_euro_ball_00663.jpg,800,600,ball,289,78,401,193
1616,260_montreal-game01_ab_000044.jpg,800,600,ball,517,341,550,376
376,294_58-framed1108.jpg,1280,720,ball,507,234,555,274
1436,260_montreal-game01_ai_000109.jpg,800,600,ball,20,429,52,460
3435,293_32-framed18688.jpg,1280,720,ball,321,150,345,178
2309,IMG_20181001_164911588_BURST001.jpg,4096,2304,ball,1870,1211,2549,1903
4523,135_16_02_2018__11_42_25_0442_upper.jpg,640,480,ball,306,175,324,193
1292,260_montreal-game01_an_000110.jpg,800,600,ball,542,356,600,413
3170,293_42-framed5440.jpg,1280,720,ball,261,383,333,470
65,294_52-framed5781-1.jpg,1280,626,ball,630,435,670,469
303,291_9-framed13139.jpg,1280,720,ball,144,502,197,547
3524,295_67-framed1609.jpg,1280,720,ball,525,302,581,358
821,292_18-framed14936.jpg,1280,720,ball,209,396,270,454
3583,295_65-framed7853-1.jpg,1280,626,ball,642,345,669,373
1368,260_montreal-game01_ak_000224.jpg,800,600,ball,349,271,382,304
3206,293_40-framed2042-1.jpg,640,360,ball,138,272,207,346
1873,166_frame2439.jpg,640,360,ball,277,195,295,213
2753,34_leipzig_robocup16_000.742.jpg,800,600,ball,417,371,517,472
741,292_21-framed5593.jpg,1280,720,ball,306,400,368,456
3964,25_ball_move_1_00847.jpg,800,600,ball,571,193,625,247
2722,5_img_fr_nov15_000.278.jpg,800,600,ball,381,193,474,295
129,294_50-framed3254.jpg,1280,720,ball,750,411,856,535
3710,36_euro_ball_game_1_m_00240.jpg,800,600,ball,706,143,770,202
4435,155_sequences_misc_ball_robot_1_a_00196.jpg,800,600,ball,579,308,649,378
1270,262_montreal-game04_aa_000053.jpg,800,600,ball,122,472,158,504
890,291_10-framed52990.jpg,1280,720,ball,1236,179,1275,224
2957,196_output_00325.jpg,1920,1080,ball,854,19,1097,277
2882,196_output_01442.jpg,1920,1080,ball,755,388,1083,720
4100,36_euro_ball_game_1_n_00228.jpg,800,600,ball,303,415,337,445
3106,295_69-framed492.jpg,1280,720,ball,575,494,620,539
3574,295_66-framed12751.jpg,1280,720,ball,859,226,882,249
1576,260_montreal-game01_ac_000114.jpg,800,600,ball,530,339,547,353
2255,IMG_20181003_152509603_BURST006.jpg,3264,1836,ball,1356,949,1812,1388
1446,260_montreal-game01_ah_000005.jpg,800,600,ball,599,2,622,22
139,294_49-framed6316.jpg,1280,720,ball,850,423,905,480
2617,197_1525455307.5681226frame05231.jpg,640,360,ball,283,202,406,283
1972,IMG_20181003_153059718_BURST002.jpg,3264,1836,ball,718,697,1436,1372
4279,36_euro_ball_game_1_b_00297.jpg,800,600,ball,519,292,574,347
4343,157_sequences_jasper_euro_ball_1_b_00028.jpg,800,600,ball,321,295,380,356
2040,IMG_20181003_152400696_BURST011.jpg,3264,1836,ball,1040,1511,1903,1838
2085,IMG_20181003_152224280.jpg,3264,1836,ball,616,300,2117,1763
979,291_10-framed19511.jpg,1280,720,ball,258,89,287,116
3304,293_34-framed3442.jpg,1920,1080,ball,917,558,999,638
4112,36_euro_ball_game_1_n_00099.jpg,800,600,ball,468,55,505,89
4029,258_aframe0286.jpg,640,360,ball,168,232,276,340
1154,81_test_nagoya_game_a_00433.jpg,800,600,ball,573,149,613,191
4077,36_euro_ball_game_1_n_00618.jpg,800,600,ball,126,193,164,231
3465,293_32-framed13449.jpg,1280,720,ball,685,154,706,173
2637,197_1525455278.1004517frame04978.jpg,640,360,ball,338,119,403,211
1842,166_frame3156.jpg,640,360,ball,331,130,350,147
3341,293_33-framed6121-1.jpg,1280,634,ball,457,334,495,368
3585,295_65-framed3393-1.jpg,1280,626,ball,424,371,456,401
3287,293_34-framed9457.jpg,1920,1080,ball,712,686,851,828
815,292_18-framed17922.jpg,1280,720,ball,140,402,190,448
2352,7_leipzig_robocup16_000.832.jpg,800,600,ball,276,416,419,551
374,294_58-framed1390.jpg,1280,720,ball,507,232,544,274
2872,197_1525454869.6034741frame01716.jpg,640,360,ball,307,257,350,302
3026,295_75-framed19579.jpg,1280,720,ball,458,504,519,563
3420,293_32-framed2567.jpg,1280,720,ball,281,186,304,211
517,291_5-framed7939.jpg,1280,504,ball,67,73,142,132
1539,260_montreal-game01_ae_000147.jpg,800,600,ball,340,401,383,442
2030,IMG_20181003_152540513_BURST013.jpg,3264,1836,ball,772,204,1913,1292
2905,196_output_01072.jpg,1920,1080,ball,823,332,1003,524
683,292_24-framed17561-1.jpg,1280,598,ball,510,171,603,271
4425,156_sequences_jasper_kicking_euro_ball_00012.jpg,800,600,ball,285,167,350,234
4184,15_leipzig_robocup16_003.231.jpg,800,600,ball,338,260,380,304
726,292_22-framed3270.jpg,1280,720,ball,626,462,702,543
2368,7_leipzig_robocup16_000.539.jpg,800,600,ball,58,348,206,492
1830,166_frame3296.jpg,640,360,ball,575,48,596,69
4011,258_bframe0330.jpg,640,360,ball,317,212,437,336
2614,197_1525455312.1041272frame05270.jpg,640,360,ball,375,292,470,359
496,291_6-framed991.jpg,1280,720,ball,472,380,525,437
1417,98_26_01_2018__18_57_30_0750_upper.jpg,640,480,ball,66,111,97,139
1837,166_frame3204.jpg,640,360,ball,334,224,352,241
4051,97_26_01_2018__18_40_34_1445_upper.jpg,640,480,ball,157,147,180,171
1074,81_test_nagoya_game_d_00375.jpg,800,600,ball,154,123,192,158
1541,260_montreal-game01_ae_000143.jpg,800,600,ball,322,403,365,448
3426,293_32-framed20300.jpg,1280,720,ball,636,281,660,302
503,291_6-framed3461.jpg,1280,720,ball,799,427,876,521
3023,295_75-framed2292.jpg,1280,720,ball,900,475,931,503
3199,293_40-framed2599-4.jpg,640,360,ball,362,204,391,238
4057,36_euro_ball_game_1_n_00908.jpg,800,600,ball,211,383,246,419
3258,293_36-framed19039.jpg,1280,720,ball,297,470,376,586
1048,291_1-framed17852.jpg,1280,720,ball,891,201,929,248
3171,293_42-framed5033.jpg,1280,720,ball,594,423,673,502
1265,262_montreal-game04_aa_000126.jpg,800,600,ball,496,382,528,414
162,294_48-framed261.jpg,1280,720,ball,547,533,628,608
634,291_12-framed3404.jpg,1280,720,ball,533,484,586,527
1494,260_montreal-game01_af_000165.jpg,800,600,ball,472,334,510,369
2031,IMG_20181003_152540513_BURST012.jpg,3264,1836,ball,1115,289,1924,1163
1128,81_test_nagoya_game_b_00169.jpg,800,600,ball,62,312,91,341
